a,b,theta,E,E_p,E_t,machine_type,status,file_name
8.5,6.4,45.0,-32.07704363,-2.703143652,-6.667689081,2,Done,BTBT_theta=45.0_a=8.5_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.5,45.0,-32.1439613,-2.469822884,-6.801078882,2,Done,BTBT_theta=45.0_a=8.2_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.6,45.0,-32.40200596,-2.254894434,-6.973054273,2,Done,BTBT_theta=45.0_a=8.2_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.7,45.0,-32.49079862,-2.05793787,-7.093730721,2,Done,BTBT_theta=45.0_a=8.2_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,6.7,45.0,-32.33196329,-2.05793787,-7.054021888,2,Done,BTBT_theta=45.0_a=8.3_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.6,45.0,-32.30981219,-2.254894434,-6.95000583,2,Done,BTBT_theta=45.0_a=8.1_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.7,45.0,-32.53793717,-2.05793787,-7.105515359,2,Done,BTBT_theta=45.0_a=8.1_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.8,45.0,-32.5994457,-1.877811125,-7.210955864,2,Done,BTBT_theta=45.0_a=8.1_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.9,4.8,45.0,-30.40715167,-7.699886555,-3.751844639,2,Done,BTBT_theta=45.0_a=10.9_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.0,4.9,45.0,-30.37856231,-7.664482441,-3.762399358,2,Done,BTBT_theta=45.0_a=11.0_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.8,45.0,-32.43425997,-1.877811125,-7.169659431,2,Done,BTBT_theta=45.0_a=8.2_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.9,4.9,45.0,-30.63541471,-7.664482441,-3.826612456,2,Done,BTBT_theta=45.0_a=10.9_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.2,45.0,-35.79859209,-7.531864478,-5.183715783,2,Done,BTBT_theta=45.0_a=4.7_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.3,45.0,-36.22253784,-7.699886555,-5.205691183,2,Done,BTBT_theta=45.0_a=4.8_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,6.8,45.0,-32.17007826,-1.877811125,-7.103614003,2,Done,BTBT_theta=45.0_a=8.3_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.9,5.0,45.0,-30.51006331,-7.48491418,-3.885058737,2,Done,BTBT_theta=45.0_a=10.9_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.3,45.0,-35.62906398,-7.531864478,-5.141333757,2,Done,BTBT_theta=45.0_a=4.7_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.7,45.0,-32.45344923,-2.05793787,-7.084393372,2,Done,BTBT_theta=45.0_a=8.0_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.0,4.8,45.0,-30.20943582,-7.699886555,-3.702415676,2,Done,BTBT_theta=45.0_a=11.0_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.4,45.0,-35.37738227,-7.531864478,-5.07841333,2,Done,BTBT_theta=45.0_a=4.7_b=10.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.8,45.0,-32.65135333,-1.877811125,-7.223932771,2,Done,BTBT_theta=45.0_a=8.0_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.0,5.0,45.0,-30.20155429,-7.48491418,-3.807931483,2,Done,BTBT_theta=45.0_a=11.0_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.2,45.0,-36.47165931,-7.699886555,-5.26797155,2,Done,BTBT_theta=45.0_a=4.8_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.9,45.0,-32.68639349,-1.713867862,-7.314664441,2,Done,BTBT_theta=45.0_a=8.0_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.1,4.8,45.0,-29.97095692,-7.699886555,-3.642795952,2,Done,BTBT_theta=45.0_a=11.1_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.4,45.0,-35.90308505,-7.699886555,-5.125827985,2,Done,BTBT_theta=45.0_a=4.8_b=10.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.9,45.0,-32.51917462,-1.713867862,-7.272859725,2,Done,BTBT_theta=45.0_a=8.1_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.1,4.9,45.0,-30.08852719,-7.664482441,-3.689890577,2,Done,BTBT_theta=45.0_a=11.1_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,10.2,45.0,-36.66166934,-7.664482441,-5.333176115,2,Done,BTBT_theta=45.0_a=4.9_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.9,45.0,-32.25190557,-1.713867862,-7.206042461,2,Done,BTBT_theta=45.0_a=8.2_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.1,5.0,45.0,-29.86671496,-7.48491418,-3.724221649,2,Done,BTBT_theta=45.0_a=11.1_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,10.3,45.0,-36.34191534,-7.664482441,-5.253237616,2,Done,BTBT_theta=45.0_a=4.9_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.8,45.0,-32.56932522,-1.877811125,-7.203425744,2,Done,BTBT_theta=45.0_a=7.9_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.8,4.8,45.0,-30.55727716,-7.699886555,-3.789376012,2,Done,BTBT_theta=45.0_a=10.8_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,10.4,45.0,-35.9624977,-7.664482441,-5.158383204,2,Done,BTBT_theta=45.0_a=4.9_b=10.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.9,45.0,-32.73837642,-1.713867862,-7.327660174,2,Done,BTBT_theta=45.0_a=7.9_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.8,4.9,45.0,-30.85285947,-7.664482441,-3.880973647,2,Done,BTBT_theta=45.0_a=10.8_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.1,45.0,-36.63498762,-7.699886555,-5.308803626,2,Done,BTBT_theta=45.0_a=4.8_b=10.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,7.0,45.0,-32.74701096,-1.564796587,-7.404354446,2,Done,BTBT_theta=45.0_a=7.9_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.8,5.0,45.0,-30.78659442,-7.48491418,-3.954191514,2,Done,BTBT_theta=45.0_a=10.8_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,10.1,45.0,-36.90805487,-7.664482441,-5.394772496,2,Done,BTBT_theta=45.0_a=4.9_b=10.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,7.0,45.0,-32.58217663,-1.564796587,-7.363145864,2,Done,BTBT_theta=45.0_a=8.0_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,4.8,45.0,-30.65260848,-7.699886555,-3.813208842,2,Done,BTBT_theta=45.0_a=10.7_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,10.1,45.0,-36.81181993,-7.48491418,-5.460497894,2,Done,BTBT_theta=45.0_a=5.0_b=10.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,7.0,45.0,-32.31608729,-1.564796587,-7.296623529,2,Done,BTBT_theta=45.0_a=8.1_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,4.9,45.0,-31.02442071,-7.664482441,-3.923863956,2,Done,BTBT_theta=45.0_a=10.7_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,10.2,45.0,-36.49194044,-7.48491418,-5.380528019,2,Done,BTBT_theta=45.0_a=5.0_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.9,45.0,-32.65318566,-1.713867862,-7.306362484,2,Done,BTBT_theta=45.0_a=7.8_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,5.0,45.0,-31.02524902,-7.48491418,-4.013855165,2,Done,BTBT_theta=45.0_a=10.7_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.0,45.0,-32.79407421,-1.564796587,-7.416120258,2,Done,BTBT_theta=45.0_a=7.8_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,10.3,45.0,-36.11003785,-7.48491418,-5.285052373,2,Done,BTBT_theta=45.0_a=5.0_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.1,45.0,-32.7782233,-1.429712509,-7.479699572,2,Done,BTBT_theta=45.0_a=7.8_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.6,4.9,45.0,-31.1431456,-7.664482441,-3.953545179,2,Done,BTBT_theta=45.0_a=10.6_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.0,45.0,-36.69570548,-7.699886555,-5.323983093,2,Done,BTBT_theta=45.0_a=4.8_b=10.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,7.1,45.0,-32.62026649,-1.429712509,-7.440210367,2,Done,BTBT_theta=45.0_a=7.9_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.6,5.0,45.0,-31.21992772,-7.48491418,-4.06252484,2,Done,BTBT_theta=45.0_a=10.6_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,10.0,45.0,-37.06533397,-7.664482441,-5.434092273,2,Done,BTBT_theta=45.0_a=4.9_b=10.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,7.1,45.0,-32.35929763,-1.429712509,-7.374968152,2,Done,BTBT_theta=45.0_a=8.0_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.6,5.1,45.0,-31.01480725,-7.207291205,-4.15005621,2,Done,BTBT_theta=45.0_a=10.6_b=5.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,10.0,45.0,-37.05544442,-7.48491418,-5.521404014,2,Done,BTBT_theta=45.0_a=5.0_b=10.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.9,45.0,-32.40840656,-1.713867862,-7.245167709,2,Done,BTBT_theta=45.0_a=7.7_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,5.1,45.0,-30.75356229,-7.207291205,-4.084744969,2,Done,BTBT_theta=45.0_a=10.7_b=5.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,9.9,45.0,-36.63699565,-7.699886555,-5.309305634,2,Done,BTBT_theta=45.0_a=4.8_b=9.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.0,45.0,-32.70017361,-1.564796587,-7.392645109,2,Done,BTBT_theta=45.0_a=7.7_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.8,5.1,45.0,-30.45622295,-7.207291205,-4.010410135,2,Done,BTBT_theta=45.0_a=10.8_b=5.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,9.9,45.0,-37.1170408,-7.664482441,-5.447018979,2,Done,BTBT_theta=45.0_a=4.9_b=9.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.1,45.0,-32.81514599,-1.429712509,-7.488930244,2,Done,BTBT_theta=45.0_a=7.7_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.5,4.9,45.0,-31.20090162,-7.664482441,-3.967984184,2,Done,BTBT_theta=45.0_a=10.5_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,9.9,45.0,-37.20702573,-7.48491418,-5.559299343,2,Done,BTBT_theta=45.0_a=5.0_b=9.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.0,45.0,-32.44352202,-1.564796587,-7.328482212,2,Done,BTBT_theta=45.0_a=7.6_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.5,5.0,45.0,-31.36377811,-7.48491418,-4.098487438,2,Done,BTBT_theta=45.0_a=10.5_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,9.8,45.0,-37.04703578,-7.664482441,-5.429517725,2,Done,BTBT_theta=45.0_a=4.9_b=9.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.1,45.0,-32.70746528,-1.429712509,-7.462010065,2,Done,BTBT_theta=45.0_a=7.6_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.5,5.1,45.0,-31.23410945,-7.207291205,-4.204881759,2,Done,BTBT_theta=45.0_a=10.5_b=5.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,9.8,45.0,-37.25077573,-7.48491418,-5.570236842,2,Done,BTBT_theta=45.0_a=5.0_b=9.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.2,45.0,-32.79839148,-1.307329234,-7.545933252,2,Done,BTBT_theta=45.0_a=7.6_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.4,4.9,45.0,-31.18794981,-7.664482441,-3.964746232,2,Done,BTBT_theta=45.0_a=10.4_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.8,45.0,-37.15120244,-7.207291205,-5.684155008,2,Done,BTBT_theta=45.0_a=5.1_b=9.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.2,45.0,-32.77662943,-1.307329234,-7.54049274,2,Done,BTBT_theta=45.0_a=7.7_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.4,5.0,45.0,-31.44851706,-7.48491418,-4.119672176,2,Done,BTBT_theta=45.0_a=10.4_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.9,45.0,-37.00481691,-7.207291205,-5.647558625,2,Done,BTBT_theta=45.0_a=5.1_b=9.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.2,45.0,-32.62976699,-1.307329234,-7.50377713,2,Done,BTBT_theta=45.0_a=7.8_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.4,5.1,45.0,-31.40454116,-7.207291205,-4.247489688,2,Done,BTBT_theta=45.0_a=10.4_b=5.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,10.0,45.0,-36.76382797,-7.207291205,-5.587311389,2,Done,BTBT_theta=45.0_a=5.1_b=10.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.3,4.9,45.0,-31.09264359,-7.664482441,-3.940919677,2,Done,BTBT_theta=45.0_a=10.3_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,9.7,45.0,-36.83584101,-7.664482441,-5.376719033,2,Done,BTBT_theta=45.0_a=4.9_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.3,5.0,45.0,-31.46422991,-7.48491418,-4.123600389,2,Done,BTBT_theta=45.0_a=10.3_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,9.7,45.0,-37.17063015,-7.48491418,-5.550200448,1,Done,BTBT_theta=45.0_a=5.0_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.3,5.1,45.0,-31.51754316,-7.207291205,-4.275740188,2,Done,BTBT_theta=45.0_a=10.3_b=5.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.7,45.0,-37.18825063,-7.207291205,-5.693417055,1,Done,BTBT_theta=45.0_a=5.1_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.2,5.0,45.0,-31.39919478,-7.48491418,-4.107341604,2,Done,BTBT_theta=45.0_a=10.2_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.2,5.1,45.0,-31.56297489,-7.207291205,-4.28709812,2,Done,BTBT_theta=45.0_a=10.2_b=5.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.2,5.2,45.0,-31.47378062,-6.866120294,-4.435385007,2,Done,BTBT_theta=45.0_a=10.2_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.3,5.2,45.0,-31.33171235,-6.866120294,-4.399867941,2,Done,BTBT_theta=45.0_a=10.3_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.4,5.2,45.0,-31.1337455,-6.866120294,-4.350376228,2,Done,BTBT_theta=45.0_a=10.4_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.1,5.0,45.0,-31.24061045,-7.48491418,-4.067695523,2,Done,BTBT_theta=45.0_a=10.1_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.1,5.1,45.0,-31.52939055,-7.207291205,-4.278702035,2,Done,BTBT_theta=45.0_a=10.1_b=5.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.1,5.2,45.0,-31.54968423,-6.866120294,-4.45436091,2,Done,BTBT_theta=45.0_a=10.1_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,7.1,50.0,-31.60538201,-1.141974074,-7.330358467,2,Done,BTBT_theta=50.0_a=7.9_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,7.2,50.0,-31.18246537,-1.044647272,-7.273292707,1,Done,BTBT_theta=50.0_a=8.0_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,7.2,50.0,-31.5167776,-1.044647272,-7.356870764,1,Done,BTBT_theta=50.0_a=7.9_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.5,4.6,50.0,-29.52988014,-8.506331032,-3.129304518,2,Done,BTBT_theta=50.0_a=11.5_b=4.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.6,4.7,50.0,-29.31735505,-8.282360163,-3.188158681,2,Done,BTBT_theta=50.0_a=11.6_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,7.3,50.0,-31.29633334,-0.957128453,-7.345519108,2,Done,BTBT_theta=50.0_a=7.9_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.5,4.7,50.0,-29.43131087,-8.282360163,-3.216647636,2,Done,BTBT_theta=50.0_a=11.5_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,7.1,50.0,-31.35274649,-1.141974074,-7.267199585,2,Done,BTBT_theta=50.0_a=8.0_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.5,4.8,50.0,-29.04925768,-7.947822031,-3.288403404,2,Done,BTBT_theta=50.0_a=11.5_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,7.3,50.0,-30.89414963,-0.957128453,-7.244973181,2,Done,BTBT_theta=50.0_a=8.0_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.5,50.0,-38.06901112,-6.900809046,-6.066848257,1,Done,BTBT_theta=50.0_a=5.2_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,9.6,50.0,-37.63139819,-6.77523802,-6.020230538,2,Done,BTBT_theta=50.0_a=5.3_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,7.1,50.0,-31.02799751,-1.141974074,-7.186012341,2,Done,BTBT_theta=50.0_a=8.1_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.6,4.6,50.0,-29.47922753,-8.506331032,-3.116641367,2,Done,BTBT_theta=50.0_a=11.6_b=4.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.6,50.0,-37.7540262,-6.900809046,-5.988102027,1,Done,BTBT_theta=50.0_a=5.2_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,7.2,50.0,-30.78592925,-1.044647272,-7.174158677,2,Done,BTBT_theta=50.0_a=8.1_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.6,4.8,50.0,-28.87940327,-7.947822031,-3.245939802,2,Done,BTBT_theta=50.0_a=11.6_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.7,50.0,-37.3586949,-6.900809046,-5.889269202,1,Done,BTBT_theta=50.0_a=5.2_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,7.3,50.0,-30.43759845,-0.957128453,-7.130835387,2,Done,BTBT_theta=50.0_a=8.1_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.7,4.6,50.0,-29.37892633,-8.506331032,-3.091566067,2,Done,BTBT_theta=50.0_a=11.7_b=4.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.0,50.0,-31.58615511,-1.249780291,-7.271648631,2,Done,BTBT_theta=50.0_a=7.8_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,9.5,50.0,-38.02005279,-6.77523802,-6.117394187,1,Done,BTBT_theta=50.0_a=5.3_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.7,4.7,50.0,-29.16180787,-8.282360163,-3.149271887,2,Done,BTBT_theta=50.0_a=11.7_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.1,50.0,-31.77061795,-1.141974074,-7.37166745,1,Done,BTBT_theta=50.0_a=7.8_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.7,4.8,50.0,-28.67521152,-7.947822031,-3.194891864,2,Done,BTBT_theta=50.0_a=11.7_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,9.7,50.0,-37.17108196,-6.77523802,-5.90515148,2,Done,BTBT_theta=50.0_a=5.3_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.2,50.0,-31.77837397,-1.044647272,-7.422269856,1,Done,BTBT_theta=50.0_a=7.8_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.4,4.5,50.0,-29.14747554,-8.566860646,-3.003438563,2,Done,BTBT_theta=50.0_a=11.4_b=4.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,9.5,50.0,-37.70789166,-6.555452642,-6.149246594,2,Done,BTBT_theta=50.0_a=5.4_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.4,4.6,50.0,-29.52332893,-8.506331032,-3.127666718,2,Done,BTBT_theta=50.0_a=11.4_b=4.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,7.0,50.0,-31.53492519,-1.249780291,-7.258841152,1,Done,BTBT_theta=50.0_a=7.9_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,9.6,50.0,-37.2524951,-6.555452642,-6.035397455,2,Done,BTBT_theta=50.0_a=5.4_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.4,4.7,50.0,-29.49699861,-8.282360163,-3.233069572,2,Done,BTBT_theta=50.0_a=11.4_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,7.0,50.0,-31.38324347,-1.249780291,-7.220920723,1,Done,BTBT_theta=50.0_a=8.0_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,9.7,50.0,-36.73492486,-6.555452642,-5.906004893,1,Done,BTBT_theta=50.0_a=5.4_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.5,4.5,50.0,-29.23485004,-8.566860646,-3.025282186,2,Done,BTBT_theta=50.0_a=11.5_b=4.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.1,50.0,-31.83414706,-1.141974074,-7.387549728,1,Done,BTBT_theta=50.0_a=7.7_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.4,50.0,-37.87784647,-6.889175011,-6.024874113,1,Done,BTBT_theta=50.0_a=5.1_b=9.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.6,4.5,50.0,-29.25533196,-8.566860646,-3.030402668,2,Done,BTBT_theta=50.0_a=11.6_b=4.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.2,50.0,-31.95156673,-1.044647272,-7.465568046,1,Done,BTBT_theta=50.0_a=7.7_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.5,50.0,-37.76205833,-6.889175011,-5.995927076,1,Done,BTBT_theta=50.0_a=5.1_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.3,50.0,-31.90140358,-0.957128453,-7.496786669,1,Done,BTBT_theta=50.0_a=7.7_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.6,50.0,-37.53063264,-6.889175011,-5.938070654,1,Done,BTBT_theta=50.0_a=5.1_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.3,50.0,-31.63576605,-0.957128453,-7.430377286,1,Done,BTBT_theta=50.0_a=7.8_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.4,50.0,-38.28557737,-6.900809046,-6.120989819,1,Done,BTBT_theta=50.0_a=5.2_b=9.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.1,50.0,-31.78116011,-1.141974074,-7.374302992,1,Done,BTBT_theta=50.0_a=7.6_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,9.4,50.0,-38.32565016,-6.77523802,-6.193793529,1,Done,BTBT_theta=50.0_a=5.3_b=9.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.2,50.0,-32.02187295,-1.044647272,-7.483144601,1,Done,BTBT_theta=50.0_a=7.6_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.3,50.0,-38.38366973,-6.900809046,-6.14551291,1,Done,BTBT_theta=50.0_a=5.2_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.3,50.0,-32.07753309,-0.957128453,-7.540819046,1,Done,BTBT_theta=50.0_a=7.6_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,9.3,50.0,-38.52688006,-6.77523802,-6.244101006,1,Done,BTBT_theta=50.0_a=5.3_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.2,50.0,-31.97521131,-1.044647272,-7.47147919,1,Done,BTBT_theta=50.0_a=7.5_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,9.3,50.0,-38.38487455,-6.555452642,-6.318492317,1,Done,BTBT_theta=50.0_a=5.4_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.3,50.0,-32.14962144,-0.957128453,-7.558841133,1,Done,BTBT_theta=50.0_a=7.5_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,9.4,50.0,-38.09002015,-6.555452642,-6.244778717,1,Done,BTBT_theta=50.0_a=5.4_b=9.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.4,50.0,-32.14763851,-0.878037092,-7.59789108,1,Done,BTBT_theta=50.0_a=7.5_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.2,50.0,-38.33934242,-6.900809046,-6.134431083,1,Done,BTBT_theta=50.0_a=5.2_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.4,50.0,-31.97288952,-0.878037092,-7.554203834,1,Done,BTBT_theta=50.0_a=7.6_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
